fecha,dia_inicio,dia_cuarentena_dnu260,osm_admin_level_2,osm_admin_level_4,osm_admin_level_8,tot_casosconf,nue_casosconf_diff,tot_fallecidos,nue_fallecidos_diff,tot_recuperados,tot_terapia,test_RT-PCR_negativos,test_RT-PCR_total,transmision_tipo,informe_tipo,informe_link,observacion,covid19argentina_admin_level_4
31/8/2021,545,,,San Juan,,5184713,354,111752,3,San Juan,3,,,,,,,
31/8/2021,545,,,San Luis,,5184771,58,111752,,,,,,,,,,
31/8/2021,545,,,Santa Cruz,,5184797,26,111753,1,Santa Cruz,1,,,,,,,
31/8/2021,545,,,Santa Fe,,5185117,320,111779,26,Santa Fe,26,,,,,,,
31/8/2021,545,,,Santiago del Estero,,5185200,83,111780,1,Santiago del Estero,1,,,,,,,
31/8/2021,545,,,Tierra del Fuego,,5185225,25,111780,,,,,,,,,,
31/8/2021,545,,,Tucumán,,5185620,395,111812,32,Tucumán,32,,,,,,,
31/8/2021,545,,,Indeterminado,,5185620,0,111811,-1,,,,,,,,,
1/9/2021,546,,,Buenos Aires,,5186940,1320,111847,36,Buenos Aires,36,,,,,,,
1/9/2021,546,,,CABA,,5187277,337,111849,2,CABA,2,,,,,,,
1/9/2021,546,,,Catamarca,,5187545,268,111859,10,Catamarca,10,,,,,,,
1/9/2021,546,,,Chaco,,5187654,109,111866,7,Chaco,7,,,,,,,
1/9/2021,546,,,Chubut,,5187763,109,111867,1,Chubut,1,,,,,,,
1/9/2021,546,,,Córdoba,,5188687,924,111884,17,Córdoba,17,,,,,,,
1/9/2021,546,,,Corrientes,,5188957,270,111899,15,Corrientes,15,,,,,,,
1/9/2021,546,,,Entre Ríos,,5189061,104,111904,5,Entre Ríos,5,,,,,,,
1/9/2021,546,,,Formosa,,5189165,104,111905,1,Formosa,1,,,,,,,
1/9/2021,546,,,Jujuy,,5189246,81,111908,3,Jujuy,3,,,,,,,
1/9/2021,546,,,La Pampa,,5189329,83,111911,3,La Pampa,3,,,,,,,
1/9/2021,546,,,La Rioja,,5189396,67,111911,,,,,,,,,,
1/9/2021,546,,,Mendoza,,5189617,221,111921,10,Mendoza,10,,,,,,,
1/9/2021,546,,,Misiones,,5189675,58,111923,2,Misiones,2,,,,,,,
1/9/2021,546,,,Neuquén,,5189733,58,111935,12,Neuquén,12,,,,,,,
1/9/2021,546,,,Río Negro,,5189828,95,111936,1,Río Negro,1,,,,,,,
1/9/2021,546,,,Salta,,5189988,160,111950,14,Salta,14,,,,,,,
1/9/2021,546,,,San Juan,,5190056,68,111951,1,San Juan,1,,,,,,,
1/9/2021,546,,,San Luis,,5190108,52,111956,5,San Luis,5,,,,,,,
1/9/2021,546,,,Santa Cruz,,5190122,14,111956,,,,,,,,,,
1/9/2021,546,,,Santa Fe,,5190399,277,111973,17,Santa Fe,17,,,,,,,
1/9/2021,546,,,Santiago del Estero,,5190510,111,111977,4,Santiago del Estero,4,,,,,,,
1/9/2021,546,,,Tierra del Fuego,,5190536,26,111977,,,,,,,,,,
1/9/2021,546,,,Tucumán,,5190948,412,112005,28,Tucumán,28,,,,,,,
1/9/2021,546,,,Indeterminado,,5190948,0,112005,0,,,,,,,,,
2/9/2021,547,,,Buenos Aires,,5192108,1160,112031,26,Buenos Aires,26,,,,,,,
2/9/2021,547,,,CABA,,5192444,336,112039,8,CABA,8,,,,,,,
2/9/2021,547,,,Catamarca,,5192700,256,112040,1,Catamarca,1,,,,,,,
2/9/2021,547,,,Chaco,,5192816,116,112043,3,Chaco,3,,,,,,,
2/9/2021,547,,,Chubut,,5192979,163,112045,2,Chubut,2,,,,,,,
2/9/2021,547,,,Córdoba,,5193820,841,112066,21,Córdoba,21,,,,,,,
2/9/2021,547,,,Corrientes,,5193836,16,112096,30,Corrientes,30,,,,,,,
2/9/2021,547,,,Entre Ríos,,5193953,117,112098,2,Entre Ríos,2,,,,,,,
2/9/2021,547,,,Formosa,,5194007,54,112111,13,Formosa,13,,,,,,,
2/9/2021,547,,,Jujuy,,5194082,75,112111,,,,,,,,,,
2/9/2021,547,,,La Pampa,,5194168,86,112111,,,,,,,,,,
2/9/2021,547,,,La Rioja,,5194237,69,112111,,,,,,,,,,
2/9/2021,547,,,Mendoza,,5194392,155,112123,12,Mendoza,12,,,,,,,
2/9/2021,547,,,Misiones,,5194461,69,112124,1,Misiones,1,,,,,,,
2/9/2021,547,,,Neuquén,,5194542,81,112130,6,Neuquén,6,,,,,,,
2/9/2021,547,,,Río Negro,,5194651,109,112138,8,Río Negro,8,,,,,,,
2/9/2021,547,,,Salta,,5194778,127,112150,12,Salta,12,,,,,,,
2/9/2021,547,,,San Juan,,5194818,40,112150,,,,,,,,,,
2/9/2021,547,,,San Luis,,5194884,66,112157,7,San Luis,7,,,,,,,
2/9/2021,547,,,Santa Cruz,,5194904,20,112158,1,Santa Cruz,1,,,,,,,
2/9/2021,547,,,Santa Fe,,5195182,278,112181,23,Santa Fe,23,,,,,,,
2/9/2021,547,,,Santiago del Estero,,5195286,104,112185,4,Santiago del Estero,4,,,,,,,
2/9/2021,547,,,Tierra del Fuego,,5195300,14,112185,,,,,,,,,,
2/9/2021,547,,,Tucumán,,5195601,301,112195,10,Tucumán,10,,,,,,,
2/9/2021,547,,,Indeterminado,,5195601,0,112195,0,,,,,,,,,
3/9/2021,548,,,Buenos Aires,,5196764,1163,112228,33,Buenos Aires,33,,,,,,,
3/9/2021,548,,,CABA,,5197090,326,112233,5,CABA,5,,,,,,,
3/9/2021,548,,,Catamarca,,5197312,222,112233,,,,,,,,,,
3/9/2021,548,,,Chaco,,5197391,79,112238,5,Chaco,5,,,,,,,
3/9/2021,548,,,Chubut,,5197476,85,112240,2,Chubut,2,,,,,,,
3/9/2021,548,,,Córdoba,,5198085,609,112264,24,Córdoba,24,,,,,,,
3/9/2021,548,,,Corrientes,,5198239,154,112274,10,Corrientes,10,,,,,,,
3/9/2021,548,,,Entre Ríos,,5198335,96,112283,9,Entre Ríos,9,,,,,,,
3/9/2021,548,,,Formosa,,5198391,56,112286,3,Formosa,3,,,,,,,
3/9/2021,548,,,Jujuy,,5198437,46,112289,3,Jujuy,3,,,,,,,
3/9/2021,548,,,La Pampa,,5198488,51,112293,4,La Pampa,4,,,,,,,
3/9/2021,548,,,La Rioja,,5198578,90,112293,,,,,,,,,,
3/9/2021,548,,,Mendoza,,5198752,174,112300,7,Mendoza,7,,,,,,,
3/9/2021,548,,,Misiones,,5198776,24,112301,1,Misiones,1,,,,,,,
3/9/2021,548,,,Neuquén,,5198850,74,112302,1,Neuquén,1,,,,,,,
3/9/2021,548,,,Río Negro,,5198975,125,112303,1,Río Negro,1,,,,,,,
3/9/2021,548,,,Salta,,5199093,118,112308,5,Salta,5,,,,,,,
3/9/2021,548,,,San Juan,,5199209,116,112314,6,San Juan,6,,,,,,,
3/9/2021,548,,,San Luis,,5199258,49,112317,3,San Luis,3,,,,,,,
3/9/2021,548,,,Santa Cruz,,5199274,16,112320,3,Santa Cruz,3,,,,,,,
3/9/2021,548,,,Santa Fe,,5199484,210,112341,21,Santa Fe,21,,,,,,,
3/9/2021,548,,,Santiago del Estero,,5199561,77,112341,,,,,,,,,,
3/9/2021,548,,,Tierra del Fuego,,5199582,21,112342,1,Tierra del Fuego,1,,,,,,,
3/9/2021,548,,,Tucumán,,5199919,337,112356,14,Tucumán,14,,,,,,,
3/9/2021,548,,,Indeterminado,,5199919,0,112356,0,,,,,,,,,
4/9/2021,549,,,Buenos Aires,,5200756,837,112373,17,,,,,,,,,
4/9/2021,549,,,CABA,,5201016,260,112375,2,,,,,,,,,
4/9/2021,549,,,Catamarca,,5201048,32,112375,,,,,,,,,,
4/9/2021,549,,,Chaco,,5201116,68,112378,3,,,,,,,,,
4/9/2021,549,,,Chubut,,5201161,45,112378,,,,,,,,,,
4/9/2021,549,,,Córdoba,,5201408,247,112403,25,,,,,,,,,
4/9/2021,549,,,Corrientes,,5201412,4,112403,,,,,,,,,,
4/9/2021,549,,,Entre Ríos,,5201456,44,112405,2,,,,,,,,,
4/9/2021,549,,,Formosa,,5201508,52,112407,2,,,,,,,,,
4/9/2021,549,,,Jujuy,,5201554,46,112407,,,,,,,,,,
4/9/2021,549,,,La Pampa,,5201611,57,112407,,,,,,,,,,
4/9/2021,549,,,La Rioja,,5201677,66,112416,9,,,,,,,,,
4/9/2021,549,,,Mendoza,,5201749,72,112429,13,,,,,,,,,
4/9/2021,549,,,Misiones,,5201785,36,112431,2,,,,,,,,,
4/9/2021,549,,,Neuquén,,5201835,50,112434,3,,,,,,,,,
4/9/2021,549,,,Río Negro,,5201882,47,112434,,,,,,,,,,
4/9/2021,549,,,Salta,,5201975,93,112438,4,,,,,,,,,
4/9/2021,549,,,San Juan,,5202017,42,112438,,,,,,,,,,
4/9/2021,549,,,San Luis,,5202065,48,112438,,,,,,,,,,
4/9/2021,549,,,Santa Cruz,,5202069,4,112438,,,,,,,,,,
4/9/2021,549,,,Santa Fe,,5202214,145,112438,,,,,,,,,,
4/9/2021,549,,,Santiago del Estero,,5202274,60,112438,,,,,,,,,,
4/9/2021,549,,,Tierra del Fuego,,5202279,5,112438,,,,,,,,,,
4/9/2021,549,,,Tucumán,,5202405,126,112444,6,,,,,,,,,
4/9/2021,549,,,Indeterminado,,5202405,0,112444,0,,,,,,,,,
5/9/2021,550,,,Buenos Aires,,5202799,394,112462,18,Buenos Aires,18,,,,,,,
5/9/2021,550,,,CABA,,5202955,156,112463,1,CABA,1,,,,,,,
5/9/2021,550,,,Catamarca,,5203046,91,112463,,,,,,,,,,
5/9/2021,550,,,Chaco,,5203089,43,112463,,,,,,,,,,
5/9/2021,550,,,Chubut,,5203110,21,112463,,,,,,,,,,
5/9/2021,550,,,Córdoba,,5203287,177,112469,6,Córdoba,6,,,,,,,
5/9/2021,550,,,Corrientes,,5203288,1,112471,2,Corrientes,2,,,,,,,
5/9/2021,550,,,Entre Ríos,,5203303,15,112471,,,,,,,,,,
5/9/2021,550,,,Formosa,,5203351,48,112472,1,Formosa,1,,,,,,,
5/9/2021,550,,,Jujuy,,5203390,39,112475,3,Jujuy,3,,,,,,,
5/9/2021,550,,,La Pampa,,5203406,16,112475,,,,,,,,,,
5/9/2021,550,,,La Rioja,,5203421,15,112489,14,La Rioja,14,,,,,,,
5/9/2021,550,,,Mendoza,,5203441,20,112501,12,Mendoza,12,,,,,,,
5/9/2021,550,,,Misiones,,5203479,38,112501,,,,,,,,,,
5/9/2021,550,,,Neuquén,,5203505,26,112501,,,,,,,,,,
5/9/2021,550,,,Río Negro,,5203539,34,112501,,,,,,,,,,
5/9/2021,550,,,Salta,,5203559,20,112507,6,Salta,6,,,,,,,
5/9/2021,550,,,San Juan,,5203565,6,112507,,,,,,,,,,
5/9/2021,550,,,San Luis,,5203604,39,112507,,,,,,,,,,
5/9/2021,550,,,Santa Cruz,,5203604,0,112507,,,,,,,,,,
5/9/2021,550,,,Santa Fe,,5203683,79,112509,2,Santa Fe,2,,,,,,,
5/9/2021,550,,,Santiago del Estero,,5203740,57,112510,1,Santiago del Estero,1,,,,,,,
5/9/2021,550,,,Tierra del Fuego,,5203741,1,112511,1,Tierra del Fuego,1,,,,,,,
5/9/2021,550,,,Tucumán,,5203802,61,112511,,,,,,,,,,
5/9/2021,550,,,Indeterminado,,5203802,0,112511,0,,,,,,,,,
6/9/2021,551,,,Buenos Aires,,5204757,955,112552,41,,,,,,,,,
6/9/2021,551,,,CABA,,5204980,223,112558,6,,,,,,,,,
6/9/2021,551,,,Catamarca,,5205059,79,112558,,,,,,,,,,
6/9/2021,551,,,Chaco,,5205146,87,112564,6,,,,,,,,,
6/9/2021,551,,,Chubut,,5205196,50,112569,5,,,,,,,,,
6/9/2021,551,,,Córdoba,,5205408,212,112586,17,,,,,,,,,
6/9/2021,551,,,Corrientes,,5206161,753,112600,14,,,,,,,,,
6/9/2021,551,,,Entre Ríos,,5206227,66,112607,7,,,,,,,,,
6/9/2021,551,,,Formosa,,5206252,25,112609,2,,,,,,,,,
6/9/2021,551,,,Jujuy,,5206290,38,112612,3,,,,,,,,,
6/9/2021,551,,,La Pampa,,5206346,56,112614,2,,,,,,,,,
6/9/2021,551,,,La Rioja,,5206353,7,112614,,,,,,,,,,
6/9/2021,551,,,Mendoza,,5206482,129,112619,5,,,,,,,,,
6/9/2021,551,,,Misiones,,5206527,45,112619,,,,,,,,,,
6/9/2021,551,,,Neuquén,,5206600,73,112622,3,,,,,,,,,
6/9/2021,551,,,Río Negro,,5206682,82,112624,2,,,,,,,,,
6/9/2021,551,,,Salta,,5206825,143,112631,7,,,,,,,,,
6/9/2021,551,,,San Juan,,5206880,55,112633,2,,,,,,,,,
6/9/2021,551,,,San Luis,,5206931,51,112644,11,,,,,,,,,
6/9/2021,551,,,Santa Cruz,,5206948,17,112645,1,,,,,,,,,
6/9/2021,551,,,Santa Fe,,5207165,217,112659,14,,,,,,,,,
6/9/2021,551,,,Santiago del Estero,,5207224,59,112659,,,,,,,,,,
6/9/2021,551,,,Tierra del Fuego,,5207236,12,112659,,,,,,,,,,
6/9/2021,551,,,Tucumán,,5207695,459,112673,14,,,,,,,,,
6/9/2021,551,,,Indeterminado,,5207695,0,112671,-2,,,,,,,,,
7/9/2021,552,,,Buenos Aires,,5208848,1153,112702,31,Buenos Aires,31,,,,,,,
7/9/2021,552,,,CABA,,5209122,274,112706,4,CABA,4,,,,,,,
7/9/2021,552,,,Catamarca,,5209240,118,112706,,,,,,,,,,
7/9/2021,552,,,Chaco,,5209327,87,112711,5,Chaco,5,,,,,,,
7/9/2021,552,,,Chubut,,5209426,99,112720,9,Chubut,9,,,,,,,
7/9/2021,552,,,Córdoba,,5210066,640,112734,14,Córdoba,14,,,,,,,
7/9/2021,552,,,Corrientes,,5210240,174,112751,17,Corrientes,17,,,,,,,
7/9/2021,552,,,Entre Ríos,,5210425,185,112753,2,Entre Ríos,2,,,,,,,
7/9/2021,552,,,Formosa,,5210504,79,112756,3,Formosa,3,,,,,,,
7/9/2021,552,,,Jujuy,,5210551,47,112759,3,Jujuy,3,,,,,,,
7/9/2021,552,,,La Pampa,,5210619,68,112768,9,La Pampa,9,,,,,,,
7/9/2021,552,,,La Rioja,,5210690,71,112770,2,La Rioja,2,,,,,,,
7/9/2021,552,,,Mendoza,,5210865,175,112782,12,Mendoza,12,,,,,,,
7/9/2021,552,,,Misiones,,5210897,32,112783,1,Misiones,1,,,,,,,
7/9/2021,552,,,Neuquén,,5210955,58,112794,11,Neuquén,11,,,,,,,
7/9/2021,552,,,Río Negro,,5211085,130,112798,4,Río Negro,4,,,,,,,
7/9/2021,552,,,Salta,,5211200,115,112803,5,Salta,5,,,,,,,
7/9/2021,552,,,San Juan,,5211257,57,112806,3,San Juan,3,,,,,,,
7/9/2021,552,,,San Luis,,5211281,24,112812,6,San Luis,6,,,,,,,
7/9/2021,552,,,Santa Cruz,,5211305,24,112812,,,,,,,,,,
7/9/2021,552,,,Santa Fe,,5211488,183,112832,20,Santa Fe,20,,,,,,,
7/9/2021,552,,,Santiago del Estero,,5211544,56,112835,3,Santiago del Estero,3,,,,,,,
7/9/2021,552,,,Tierra del Fuego,,5211549,5,112835,,,,,,,,,,
7/9/2021,552,,,Tucumán,,5211801,252,112851,16,Tucumán,16,,,,,,,
7/9/2021,552,,,Indeterminado,,5211801,0,112851,0,,,,,,,,,
8/9/2021,553,,,Buenos Aires,,5212775,974,112872,21,Buenos Aires,21,,,,,,,
8/9/2021,553,,,CABA,,5212996,221,112879,7,CABA,7,,,,,,,
8/9/2021,553,,,Catamarca,,5213195,199,112879,,,,,,,,,,
8/9/2021,553,,,Chaco,,5213258,63,112880,1,Chaco,1,,,,,,,
8/9/2021,553,,,Chubut,,5213338,80,112880,,,,,,,,,,
8/9/2021,553,,,Córdoba,,5213785,447,112889,9,Córdoba,9,,,,,,,
8/9/2021,553,,,Corrientes,,5213932,147,112899,10,Corrientes,10,,,,,,,
8/9/2021,553,,,Entre Ríos,,5214033,101,112904,5,Entre Ríos,5,,,,,,,
8/9/2021,553,,,Formosa,,5214081,48,112908,4,Formosa,4,,,,,,,
8/9/2021,553,,,Jujuy,,5214114,33,112911,3,Jujuy,3,,,,,,,
8/9/2021,553,,,La Pampa,,5214154,40,112911,,,,,,,,,,
8/9/2021,553,,,La Rioja,,5214184,30,112917,6,La Rioja,6,,,,,,,
8/9/2021,553,,,Mendoza,,5214313,129,112924,7,Mendoza,7,,,,,,,
8/9/2021,553,,,Misiones,,5214346,33,112926,2,Misiones,2,,,,,,,
8/9/2021,553,,,Neuquén,,5214399,53,112933,7,Neuquén,7,,,,,,,
8/9/2021,553,,,Río Negro,,5214480,81,112937,4,Río Negro,4,,,,,,,
8/9/2021,553,,,Salta,,5214578,98,112940,3,Salta,3,,,,,,,
8/9/2021,553,,,San Juan,,5214616,38,112942,2,San Juan,2,,,,,,,
8/9/2021,553,,,San Luis,,5214670,54,112942,,,,,,,,,,
8/9/2021,553,,,Santa Cruz,,5214687,17,112943,1,Santa Cruz,1,,,,,,,
8/9/2021,553,,,Santa Fe,,5214851,164,112958,15,Santa Fe,15,,,,,,,
8/9/2021,553,,,Santiago del Estero,,5214949,98,112959,1,Santiago del Estero,1,,,,,,,
8/9/2021,553,,,Tierra del Fuego,,5214970,21,112959,,,,,,,,,,
8/9/2021,553,,,Tucumán,,5215332,362,112962,3,Tucumán,3,,,,,,,
8/9/2021,553,,,Indeterminado,,5215332,0,112961,-1,,,,,,,,,
9/9/2021,554,,,Buenos Aires,,5216254,922,112994,33,Buenos Aires,33,,,,,,,
9/9/2021,554,,,CABA,,5216462,208,112998,4,CABA,4,,,,,,,
9/9/2021,554,,,Catamarca,,5216787,325,113004,6,Catamarca,6,,,,,,,
9/9/2021,554,,,Chaco,,5216837,50,113005,1,Chaco,1,,,,,,,
9/9/2021,554,,,Chubut,,5216898,61,113007,2,Chubut,2,,,,,,,
9/9/2021,554,,,Córdoba,,5217313,415,113023,16,Córdoba,16,,,,,,,
9/9/2021,554,,,Corrientes,,5217431,118,113043,20,Corrientes,20,,,,,,,
9/9/2021,554,,,Entre Ríos,,5217473,42,113052,9,Entre Ríos,9,,,,,,,
9/9/2021,554,,,Formosa,,5217509,36,113053,1,Formosa,1,,,,,,,
9/9/2021,554,,,Jujuy,,5217551,42,113056,3,Jujuy,3,,,,,,,
9/9/2021,554,,,La Pampa,,5217588,37,113057,1,La Rioja,1,,,,,,,
9/9/2021,554,,,La Rioja,,5217614,26,113057,,,,,,,,,,
9/9/2021,554,,,Mendoza,,5217745,131,113066,9,Mendoza,9,,,,,,,
9/9/2021,554,,,Misiones,,5217783,38,113066,,,,,,,,,,
9/9/2021,554,,,Neuquén,,5217827,44,113070,4,Neuquén,4,,,,,,,
9/9/2021,554,,,Río Negro,,5217903,76,113071,1,Río Negro,1,,,,,,,
9/9/2021,554,,,Salta,,5218011,108,113077,6,Salta,6,,,,,,,
9/9/2021,554,,,San Juan,,5218063,52,113079,2,San Juan,2,,,,,,,
9/9/2021,554,,,San Luis,,5218086,23,113082,3,San Luis,3,,,,,,,
9/9/2021,554,,,Santa Cruz,,5218095,9,113082,,,,,,,,,,
9/9/2021,554,,,Santa Fe,,5218218,123,113089,7,Santa Fe,7,,,,,,,
9/9/2021,554,,,Santiago del Estero,,5218288,70,113089,,,,,,,,,,
9/9/2021,554,,,Tierra del Fuego,,5218293,5,113089,,,,,,,,,,
9/9/2021,554,,,Tucumán,,5218993,700,113099,10,Tucumán,10,,,,,,,
9/9/2021,554,,,Indeterminado,,5218993,0,113099,0,,,,,,,,,
10/9/2021,555,,,Buenos Aires,,5219800,807,113158,59,Buenos Aires,59,,,,,,,
10/9/2021,555,,,CABA,,5220027,227,113167,9,CABA,9,,,,,,,
10/9/2021,555,,,Catamarca,,5220177,150,113167,,,,,,,,,,
10/9/2021,555,,,Chaco,,5220222,45,113168,1,Chaco,1,,,,,,,
10/9/2021,555,,,Chubut,,5220286,64,113177,9,Chubut,9,,,,,,,
10/9/2021,555,,,Córdoba,,5220619,333,113186,9,Córdoba,9,,,,,,,
10/9/2021,555,,,Corrientes,,5220757,138,113192,6,Corrientes,6,,,,,,,
10/9/2021,555,,,Entre Ríos,,5220852,95,113197,5,Entre Ríos,5,,,,,,,
10/9/2021,555,,,Formosa,,5220894,42,113198,1,Formosa,1,,,,,,,
10/9/2021,555,,,Jujuy,,5220921,27,113198,,,,,,,,,,
10/9/2021,555,,,La Pampa,,5220955,34,113202,4,La Pampa,4,,,,,,,
10/9/2021,555,,,La Rioja,,5220994,39,113202,,,,,,,,,,
10/9/2021,555,,,Mendoza,,5221085,91,113212,10,Mendoza,10,,,,,,,
10/9/2021,555,,,Misiones,,5221119,34,113212,,,,,,,,,,
10/9/2021,555,,,Neuquén,,5221182,63,113220,8,Neuquén,8,,,,,,,
10/9/2021,555,,,Río Negro,,5221275,93,113223,3,Río Negro,3,,,,,,,
10/9/2021,555,,,Salta,,5221370,95,113240,17,Salta,17,,,,,,,
10/9/2021,555,,,San Juan,,5221392,22,113241,1,San Juan,1,,,,,,,
10/9/2021,555,,,San Luis,,5221420,28,113241,,,,,,,,,,
10/9/2021,555,,,Santa Cruz,,5221433,13,113241,,,,,,,,,,
10/9/2021,555,,,Santa Fe,,5221544,111,113257,16,Santa Fe,16,,,,,,,
10/9/2021,555,,,Santiago del Estero,,5221594,50,113264,7,Santiago del Estero,7,,,,,,,
10/9/2021,555,,,Tierra del Fuego,,5221609,15,113264,,,,,,,,,,
10/9/2021,555,,,Tucumán,,5221809,200,113282,18,Tucumán,18,,,,,,,
10/9/2021,555,,,Indeterminado,,5222114,305,113282,0,,,,,,,,,
11/9/2021,556,,,Buenos Aires,,5222594,480,113303,21,Buenos Aires,21,,,,,,,
11/9/2021,556,,,CABA,,5222771,177,113303,,,,,,,,,,
11/9/2021,556,,,Catamarca,,5222800,29,113303,,,,,,,,,,
11/9/2021,556,,,Chaco,,5222822,22,113304,1,Chubut,1,,,,,,,
11/9/2021,556,,,Chubut,,5222839,17,113304,,,,,,,,,,
11/9/2021,556,,,Córdoba,,5223022,183,113307,3,Córdoba,3,,,,,,,
11/9/2021,556,,,Corrientes,,5223093,71,113307,,,,,,,,,,
11/9/2021,556,,,Entre Ríos,,5223120,27,113307,,,,,,,,,,
11/9/2021,556,,,Formosa,,5223160,40,113307,,,,,,,,,,
11/9/2021,556,,,Jujuy,,5223179,19,113307,,,,,,,,,,
11/9/2021,556,,,La Pampa,,5223187,8,113307,,,,,,,,,,
11/9/2021,556,,,La Rioja,,5223212,25,113307,,,,,,,,,,
11/9/2021,556,,,Mendoza,,5223270,58,113312,5,Mendoza,5,,,,,,,
11/9/2021,556,,,Misiones,,5223309,39,113312,,,,,,,,,,
11/9/2021,556,,,Neuquén,,5223329,20,113320,8,Neuquén,8,,,,,,,
11/9/2021,556,,,Río Negro,,5223354,25,113320,,,,,,,,,,
11/9/2021,556,,,Salta,,5223387,33,113354,34,Salta,34,,,,,,,
11/9/2021,556,,,San Juan,,5223419,32,113355,1,San Juan,1,,,,,,,
11/9/2021,556,,,San Luis,,5223440,21,113355,,,,,,,,,,
11/9/2021,556,,,Santa Cruz,,5223446,6,113355,,,,,,,,,,
11/9/2021,556,,,Santa Fe,,5223504,58,113356,1,Santa Fe,1,,,,,,,
11/9/2021,556,,,Santiago del Estero,,5223531,27,113356,,,,,,,,,,
11/9/2021,556,,,Tierra del Fuego,,5223534,3,113356,,,,,,,,,,
11/9/2021,556,,,Tucumán,,5223604,70,113356,,,,,,,,,,
11/9/2021,556,,,Indeterminado,,5223604,0,113356,0,,,,,,,,,
12/9/2021,557,,,Buenos Aires,,5223896,292,113368,12,Buenos Aires,292,2048089,,,,,,
12/9/2021,557,,,CABA,,5224036,140,113370,2,CABA,140,510084,,,,,,
12/9/2021,557,,,Catamarca,,5224059,23,113370,,Catamarca,23,50098,,,,,,
12/9/2021,557,,,Chaco,,5224075,16,113370,,Chaco,16,99708,,,,,,
12/9/2021,557,,,Chubut,,5224088,13,113370,,Chubut,13,82134,,,,,,
12/9/2021,557,,,Córdoba,,5224171,83,113370,,Córdoba,83,513398,,,,,,
12/9/2021,557,,,Corrientes,,5224173,2,113370,,Corrientes,2,90706,,,,,,
12/9/2021,557,,,Entre Ríos,,5224193,20,113371,1,Entre Ríos,20,135447,,,,,,
12/9/2021,557,,,Formosa,,5224229,36,113371,,Formosa,36,61545,,,,,,
12/9/2021,557,,,Jujuy,,5224248,19,113374,3,Jujuy,19,47555,,,,,,
12/9/2021,557,,,La Pampa,,5224255,7,113374,,La Pampa,7,67194,,,,,,
12/9/2021,557,,,La Rioja,,5224292,37,113382,8,La Rioja,37,32998,,,,,,
12/9/2021,557,,,Mendoza,,5224306,14,113389,7,Mendoza,14,163924,,,,,,
12/9/2021,557,,,Misiones,,5224326,20,113389,,Misiones,20,36074,,,,,,
12/9/2021,557,,,Neuquén,,5224348,22,113394,5,Neuquén,22,112788,,,,,,
12/9/2021,557,,,Río Negro,,5224365,17,113394,,Río Negro,17,99394,,,,,,
12/9/2021,557,,,Salta,,5224382,17,113394,,Salta,17,83259,,,,,,
12/9/2021,557,,,San Juan,,5224394,12,113395,1,San Juan,12,69634,,,,,,
12/9/2021,557,,,San Luis,,5224407,13,113395,,San Luis,13,80205,,,,,,
12/9/2021,557,,,Santa Cruz,,5224411,4,113396,1,Santa Cruz,4,59322,,,,,,
12/9/2021,557,,,Santa Fe,,5224460,49,113401,5,Santa Fe,49,467736,,,,,,
12/9/2021,557,,,Santiago del Estero,,5224484,24,113401,,Santiago del Estero,24,80587,,,,,,
12/9/2021,557,,,Tierra del Fuego,,5224489,5,113402,1,Tierra del Fuego,5,32288,,,,,,
12/9/2021,557,,,Tucumán,,5224534,45,113402,,Tucumán,45,200367,,,,,,
12/9/2021,557,,,Indeterminado,,5224534,0,113401,-1,,,,,,,,,
13/9/2021,558,,,Buenos Aires,,5225209,675,113481,80,Buenos Aires,80,,,,,,,
13/9/2021,558,,,CABA,,5225408,199,113492,11,CABA,11,,,,,,,
13/9/2021,558,,,Catamarca,,5225481,73,113492,,,,,,,,,,
13/9/2021,558,,,Chaco,,5225546,65,113496,4,Chaco,4,,,,,,,
13/9/2021,558,,,Chubut,,5225603,57,113507,11,Chubut,11,,,,,,,
13/9/2021,558,,,Córdoba,,5225853,250,113517,10,Córdoba,10,,,,,,,
13/9/2021,558,,,Corrientes,,5225911,58,113523,6,Corrientes,6,,,,,,,
13/9/2021,558,,,Entre Ríos,,5226012,101,113535,12,Entre Ríos,12,,,,,,,
13/9/2021,558,,,Formosa,,5226039,27,113539,4,Formosa,4,,,,,,,
13/9/2021,558,,,Jujuy,,5226063,24,113541,2,Jujuy,2,,,,,,,
13/9/2021,558,,,La Pampa,,5226092,29,113549,8,La Pampa,8,,,,,,,
13/9/2021,558,,,La Rioja,,5226114,22,113557,8,La Rioja,8,,,,,,,
13/9/2021,558,,,Mendoza,,5226201,87,113562,5,Mendoza,5,,,,,,,
13/9/2021,558,,,Misiones,,5226215,14,113562,,,,,,,,,,
13/9/2021,558,,,Neuquén,,5226248,33,113581,19,Neuquén,19,,,,,,,
13/9/2021,558,,,Río Negro,,5226348,100,113585,4,Río Negro,4,,,,,,,
13/9/2021,558,,,Salta,,5226381,33,113607,22,Salta,22,,,,,,,
13/9/2021,558,,,San Juan,,5226404,23,113609,2,San Juan,2,,,,,,,
13/9/2021,558,,,San Luis,,5226421,17,113610,1,San Luis,1,,,,,,,
13/9/2021,558,,,Santa Cruz,,5226434,13,113611,1,Santa Cruz,1,,,,,,,
13/9/2021,558,,,Santa Fe,,5226516,82,113626,15,Santa Fe,15,,,,,,,
13/9/2021,558,,,Santiago del Estero,,5226558,42,113629,3,Santiago del Estero,3,,,,,,,
